City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Vostok,RU,2021-02-02 21:38:26,46.4856,135.8833,-28.82,85,100,6.15
282,Kenora,CA,2021-02-02 21:38:26,49.8167,-94.4337,23.0,80,75,12.66
283,Adamovka,RU,2021-02-02 21:38:27,51.5223,59.9396,33.19,94,100,15.88
284,Rawson,AR,2021-02-02 21:38:27,-43.3002,-65.1023,78.93,27,0,12.06
285,Aromashevo,RU,2021-02-02 21:38:27,56.8602,68.6375,33.73,97,100,15.41
286,San Lazaro,BZ,2021-02-02 21:38:29,18.0387,-88.6622,73.4,49,75,4.81
287,Bandarbeyla,SO,2021-02-02 21:38:29,9.4942,50.8122,72.77,71,11,14.76
288,Mawlaik,MM,2021-02-02 21:38:30,23.6333,94.4167,55.65,67,0,0.87
289,Surin,TH,2021-02-02 21:38:30,14.8818,103.4936,71.01,67,0,6.93
290,Guerrero Negro,MX,2021-02-02 21:38:30,27.9769,-114.0611,79.54,19,97,5.68
291,Quatre Cocos,MU,2021-02-02 21:38:30,-20.2078,57.7625,80.6,74,75,11.5
292,Bereda,ES,2021-02-02 21:38:31,43.2686,-7.5406,55.0,99,100,13.0
293,Faanui,PF,2021-02-02 21:38:31,-16.4833,-151.75,81.19,77,11,14.7
294,Bull Savanna,JM,2021-02-02 21:38:31,17.8868,-77.5902,75.16,75,27,5.91
295,Dambulla,LK,2021-02-02 21:38:31,7.86,80.6517,69.66,96,58,5.82
296,Mokrousovo,RU,2021-02-02 21:38:32,55.8103,66.7653,34.52,93,100,17.52
297,Clyde River,CA,2021-02-02 21:38:32,70.4692,-68.5914,-25.6,68,20,2.3
298,Pisco,PE,2021-02-02 21:38:32,-13.7,-76.2167,82.4,51,0,17.27
299,Port Hueneme,US,2021-02-02 21:38:33,34.1478,-119.1951,66.0,72,40,13.8
300,Brigantine,US,2021-02-02 21:38:33,39.4101,-74.3646,35.01,93,90,12.66
301,Kyshtovka,RU,2021-02-02 21:38:34,56.555,76.6271,17.53,96,100,13.15
302,La Seyne-Sur-Mer,FR,2021-02-02 21:38:35,43.0982,5.8847,55.99,90,90,3.0
303,Belmonte,BR,2021-02-02 21:38:35,-15.8631,-38.8828,80.6,74,75,13.8
304,Mamallapuram,IN,2021-02-02 21:38:35,12.6264,80.1722,78.8,69,40,5.75
305,Mattru,SL,2021-02-02 21:38:35,7.6244,-11.8332,78.24,80,0,3.13
306,Jalu,LY,2021-02-02 21:38:36,29.0331,21.5482,56.84,47,26,2.95
307,Fairbanks,US,2021-02-02 21:35:27,64.8378,-147.7164,-14.01,69,1,4.36
308,Ahuimanu,US,2021-02-02 21:38:36,21.4447,-157.8378,77.0,65,75,10.36
309,Mayo,US,2021-02-02 21:38:37,38.8876,-76.5119,36.0,80,90,14.97
310,Sirjan,IR,2021-02-02 21:38:37,29.452,55.6814,42.55,51,0,2.46
311,Arlit,NE,2021-02-02 21:38:37,18.7369,7.3853,66.24,23,0,7.2
312,Ortakoy,TR,2021-02-02 21:38:38,38.7373,34.0387,41.0,70,0,9.22
313,Henties Bay,NA,2021-02-02 21:38:39,-22.116,14.2845,66.99,86,5,8.12
314,Alice Springs,AU,2021-02-02 21:38:39,-23.7,133.8833,77.0,42,34,2.3
315,Novyy Yarychiv,UA,2021-02-02 21:38:39,49.9044,24.3052,35.6,87,90,4.47
316,Okhotsk,RU,2021-02-02 21:38:40,59.3833,143.3,-23.48,83,100,12.68
317,Merauke,ID,2021-02-02 21:38:40,-8.4667,140.3333,77.81,90,75,12.35
318,Nokaneng,BW,2021-02-02 21:38:40,-19.6667,22.2667,72.64,86,100,3.69
319,Reconquista,AR,2021-02-02 21:38:40,-29.15,-59.65,75.92,78,77,15.59
320,Timizart,DZ,2021-02-02 21:38:41,36.8,4.2667,54.05,69,0,5.64
321,Aripuana,BR,2021-02-02 21:37:15,-9.1667,-60.6333,79.7,91,81,0.54
322,Shenjiamen,CN,2021-02-02 21:38:41,29.9576,122.298,44.94,73,3,8.57
323,Gazanjyk,TM,2021-02-02 21:38:42,39.2446,55.5154,46.2,64,2,16.17
324,Sorland,NO,2021-02-02 21:38:42,67.667,12.6934,32.49,85,100,11.86
325,Harper,LR,2021-02-02 21:38:42,4.375,-7.7169,78.46,88,12,5.73
326,Los Andes,CL,2021-02-02 21:38:42,-32.8337,-70.5983,77.0,99,5,3.0
327,Plettenberg Bay,ZA,2021-02-02 21:38:43,-34.0527,23.3716,71.01,57,0,5.19
328,Romitan,UZ,2021-02-02 21:38:43,39.9343,64.3814,41.0,93,0,4.61
329,Ribeira Grande,PT,2021-02-02 21:38:43,38.5167,-28.7,57.2,62,40,28.77
330,Hakkari,TR,2021-02-02 21:38:44,37.5833,44.1667,26.15,65,39,2.06
331,Tura,IN,2021-02-02 21:38:44,25.5198,90.2201,56.23,56,0,2.89
332,Mecca,SA,2021-02-02 21:38:19,21.4267,39.8261,73.96,75,0,0.94
333,Saint-Pierre,RE,2021-02-02 21:38:45,-21.3393,55.4781,80.6,74,90,3.44
334,Mali,GN,2021-02-02 21:38:45,12.079,-12.2982,65.52,24,32,0.89
335,Tiksi,RU,2021-02-02 21:38:45,71.6872,128.8694,-1.03,93,100,14.79
336,Sungaipenuh,ID,2021-02-02 21:38:46,-2.0833,101.3833,63.86,95,77,3.44
337,Gander,CA,2021-02-02 21:38:46,48.9682,-54.5906,24.8,80,90,14.97
338,Kichera,RU,2021-02-02 21:38:46,55.9375,110.0997,-24.56,67,0,1.12
339,Stephenville,US,2021-02-02 21:38:47,32.2207,-98.2023,66.2,22,1,13.8
340,Talnakh,RU,2021-02-02 21:38:47,69.4865,88.3972,-10.07,83,100,5.97
341,Severo-Kurilsk,RU,2021-02-02 21:38:47,50.6789,156.125,23.36,94,82,52.5
342,Kropotkin,RU,2021-02-02 21:38:48,45.4375,40.5756,46.11,62,22,3.69
343,Kashmor,PK,2021-02-02 21:38:48,28.4333,69.5833,60.33,31,25,10.27
344,Mitsamiouli,KM,2021-02-02 21:38:48,-11.3847,43.2844,82.71,71,76,1.28
345,Tulagi,SB,2021-02-02 21:38:49,-9.0996,160.1476,80.33,87,88,16.55
346,Buta,CD,2021-02-02 21:38:49,2.7858,24.73,74.21,58,55,1.1
347,Berasia,IN,2021-02-02 21:38:49,23.6333,77.4333,60.51,31,17,3.98
348,Buluang,PH,2021-02-02 21:38:49,13.3068,123.3425,73.08,88,58,5.61
349,Voznesenye,RU,2021-02-02 21:38:50,61.0106,35.4781,13.66,96,91,2.77
350,Mersing,MY,2021-02-02 21:38:50,2.4312,103.8405,78.8,83,98,11.5
351,Srednekolymsk,RU,2021-02-02 21:38:50,67.45,153.6833,-29.31,82,31,0.74
352,Kentville,CA,2021-02-02 21:38:51,45.0835,-64.4988,43.0,100,100,6.91
353,Zyryanovsk,KZ,2021-02-02 21:38:51,49.7386,84.2719,17.64,96,100,0.4
354,Kimbe,PG,2021-02-02 21:38:51,-5.5502,150.1429,77.04,89,100,5.68
355,Tulum,MX,2021-02-02 21:34:53,20.2167,-87.4667,75.2,50,75,5.75
356,Minchinabad,PK,2021-02-02 21:38:52,30.163,73.5685,54.05,40,0,6.55
357,Vadgaon,IN,2021-02-02 21:38:52,20.9402,74.8712,69.01,24,16,4.79
358,Fare,PF,2021-02-02 21:38:52,-16.7,-151.0167,81.3,77,2,14.47
359,Saint George,US,2021-02-02 21:38:53,37.1041,-113.5841,64.4,39,90,8.05
360,Cabatuan,PH,2021-02-02 21:38:53,10.8794,122.486,74.39,88,88,12.64
361,Moen,NO,2021-02-02 21:38:53,69.1304,18.6123,-5.8,84,0,3.6
362,Lungi,SL,2021-02-02 21:38:54,9.2212,-12.6831,76.86,68,34,8.3
363,Raga,SS,2021-02-02 21:38:54,8.4596,25.678,75.76,33,25,2.73
364,Black River,JM,2021-02-02 21:38:54,18.0264,-77.8487,75.99,73,75,16.11
365,Gouyave,GD,2021-02-02 21:38:55,12.1646,-61.7296,82.4,69,20,23.02
366,Mount Isa,AU,2021-02-02 21:38:55,-20.7333,139.5,78.8,83,54,12.82
367,Oussouye,SN,2021-02-02 21:38:55,12.485,-16.5469,78.8,83,0,4.61
368,Cooma,AU,2021-02-02 21:38:55,-36.2333,149.1333,50.0,81,90,8.05
369,Umm Lajj,SA,2021-02-02 21:38:56,25.0213,37.2685,74.61,77,0,10.11
370,Guisijan,PH,2021-02-02 21:38:56,11.0932,122.0461,78.62,75,62,6.8
371,Bengkulu,ID,2021-02-02 21:38:56,-3.8004,102.2655,75.24,88,100,5.82
372,Leningradskiy,RU,2021-02-02 21:38:56,69.3833,178.4167,-5.78,88,100,16.75
373,Nemuro,JP,2021-02-02 21:38:57,43.3236,145.575,14.23,82,17,23.69
374,Byron Bay,AU,2021-02-02 21:36:09,-28.65,153.6167,71.6,88,40,8.05
375,Puerto Madryn,AR,2021-02-02 21:36:24,-42.7692,-65.0385,80.17,26,0,17.72
376,Nizhniy Kuranakh,RU,2021-02-02 21:38:58,58.8353,125.4869,-29.78,80,100,9.98
377,Tambopata,PE,2021-02-02 21:38:58,-12.7333,-69.1833,87.8,70,40,4.61
378,Praia Da Vitoria,PT,2021-02-02 21:38:59,38.7333,-27.0667,51.8,76,40,25.93
379,Itoigawa,JP,2021-02-02 21:38:59,37.0333,137.85,30.0,89,100,17.81
380,Plouzane,FR,2021-02-02 21:37:39,48.3833,-4.6167,51.8,93,90,17.27
381,Te Anau,NZ,2021-02-02 21:39:00,-45.4167,167.7167,64.98,69,99,1.45
382,Sola,VU,2021-02-02 21:39:00,-13.8833,167.55,84.2,84,75,21.36
383,Staryy Oskol,RU,2021-02-02 21:39:00,51.2967,37.8417,27.52,98,100,2.89
384,Jutai,BR,2021-02-02 21:39:01,-5.1833,-68.9,76.46,94,100,5.08
385,Campbell River,CA,2021-02-02 21:39:01,50.0163,-125.2446,45.0,76,75,6.91
386,Russell,US,2021-02-02 21:39:01,32.3502,-85.1999,53.6,24,1,14.97
387,Hervey Bay,AU,2021-02-02 21:39:01,-25.2986,152.8535,73.99,88,90,10.36
388,Xining,CN,2021-02-02 21:39:02,36.6167,101.7667,18.07,62,98,2.39
389,Sitka,US,2021-02-02 21:39:02,57.0531,-135.33,35.6,64,20,6.91
390,Kawalu,ID,2021-02-02 21:39:02,-7.3817,108.2082,71.96,88,75,2.15
391,Paamiut,GL,2021-02-02 21:39:02,61.994,-49.6678,6.01,81,0,15.43
392,Kariba,ZW,2021-02-02 21:39:03,-16.5167,28.8,72.86,88,100,4.03
393,Tonota,BW,2021-02-02 21:39:03,-21.4833,27.4833,66.85,81,100,15.17
394,Viedma,AR,2021-02-02 21:36:22,-40.8135,-62.9967,84.0,28,48,16.17
395,La Orilla,MX,2021-02-02 21:39:03,17.9833,-102.2333,83.3,61,0,10.25
396,Oranjemund,NA,2021-02-02 21:39:04,-28.55,16.4333,65.3,84,0,3.04
397,Padang,ID,2021-02-02 21:39:04,-0.9492,100.3543,75.2,94,40,1.14
398,Cairns,AU,2021-02-02 21:39:04,-16.9167,145.7667,77.0,88,24,1.14
399,Benjamin Aceval,PY,2021-02-02 21:39:06,-24.9667,-57.5667,78.8,83,75,11.5
400,Bar-Le-Duc,FR,2021-02-02 21:39:06,48.75,5.1667,53.6,87,90,11.5
401,Bowen,AU,2021-02-02 21:39:06,-20.0167,148.2333,75.2,94,0,5.75
402,Mehamn,NO,2021-02-02 21:39:06,71.0357,27.8492,24.8,68,90,24.16
403,Peleduy,RU,2021-02-02 21:39:07,59.6289,112.7406,-25.33,82,100,9.24
404,Karratha,AU,2021-02-02 21:39:07,-20.7377,116.8463,81.1,82,46,15.73
405,Multai,IN,2021-02-02 21:39:07,21.7667,78.25,60.85,29,1,5.1
406,Turukhansk,RU,2021-02-02 21:39:07,65.8167,87.9833,-5.48,91,100,9.82
407,Andra,RU,2021-02-02 21:39:08,62.5147,65.8878,4.17,94,0,5.41
408,Xai-Xai,MZ,2021-02-02 21:39:08,-25.0519,33.6442,76.84,90,100,11.34
409,Hasaki,JP,2021-02-02 21:39:06,35.7333,140.8333,28.4,93,20,1.14
410,Arua,UG,2021-02-02 21:39:09,3.0201,30.9111,71.69,30,49,3.06
411,Notodden,NO,2021-02-02 21:39:09,59.5594,9.2585,16.0,93,52,5.01
412,Virginia Beach,US,2021-02-02 21:39:10,36.8529,-75.978,36.0,80,90,11.5
413,Shahrud,IR,2021-02-02 21:39:10,36.4182,54.9763,38.41,65,0,2.55
414,Ust-Nera,RU,2021-02-02 21:39:11,64.5667,143.2,-28.53,75,100,4.81
415,Vestmannaeyjar,IS,2021-02-02 21:39:11,63.4427,-20.2734,35.6,75,75,33.38
416,Aden,YE,2021-02-02 21:38:14,12.7794,45.0367,74.91,73,5,9.53
417,Vangaindrano,MG,2021-02-02 21:39:11,-23.35,47.6,76.91,87,36,5.73
418,Vila Franca Do Campo,PT,2021-02-02 21:39:12,37.7167,-25.4333,55.4,71,40,27.63
419,Micheweni,TZ,2021-02-02 21:39:12,-4.9667,39.8333,79.81,77,83,7.25
420,Qui Nhon,VN,2021-02-02 21:39:12,13.7667,109.2333,72.03,87,64,14.97
421,Shahgarh,IN,2021-02-02 21:39:12,24.3167,79.1333,59.54,32,38,5.3
422,Dwarka,IN,2021-02-02 21:38:13,22.2394,68.9678,69.01,74,22,7.7
423,Hargeysa,SO,2021-02-02 21:39:13,9.56,44.065,58.37,46,0,9.55
424,Mabaruma,GY,2021-02-02 21:39:13,8.2,-59.7833,75.0,88,72,4.38
425,Galveston,US,2021-02-02 21:37:45,29.3669,-94.9669,62.01,47,1,6.91
426,Jasa Tomic,RS,2021-02-02 21:39:14,45.4469,20.8553,39.2,93,90,2.3
427,Hirtshals,DK,2021-02-02 21:39:15,57.5881,9.9592,28.99,80,90,4.61
428,Barnstaple,GB,2021-02-02 21:36:13,51.0802,-4.0581,50.0,94,88,5.01
429,Puerto Del Rosario,ES,2021-02-02 21:39:15,28.5004,-13.8627,64.4,82,75,8.05
430,Kodinar,IN,2021-02-02 21:39:15,20.7903,70.7031,71.37,37,0,9.33
431,Deputatskiy,RU,2021-02-02 21:39:16,69.3,139.9,-24.59,88,100,0.22
432,Touros,BR,2021-02-02 21:39:16,-5.1989,-35.4608,80.6,74,40,12.66
433,Portland,US,2021-02-02 21:37:16,45.5234,-122.6762,48.99,76,75,12.66
434,Floro,NO,2021-02-02 21:39:16,61.5996,5.0328,24.8,80,0,9.22
435,Joshimath,IN,2021-02-02 21:39:16,30.5667,79.5667,38.88,52,12,5.99
436,Port Augusta,AU,2021-02-02 21:39:17,-32.5,137.7667,64.4,68,14,5.75
437,Omboue,GA,2021-02-02 21:39:17,-1.5746,9.2618,78.75,87,43,4.79
438,Ambam,CM,2021-02-02 21:39:17,2.3833,11.2833,70.75,96,100,2.3
439,Abu Samrah,SY,2021-02-02 21:39:17,35.3029,37.1841,50.83,65,93,10.45
440,Asifabad,IN,2021-02-02 21:39:18,19.3667,79.2833,61.86,29,0,1.3
441,Capela Do Alto,BR,2021-02-02 21:39:18,-23.4706,-47.7347,77.5,74,94,2.3
442,Lakhdenpokhya,RU,2021-02-02 21:39:18,61.5198,30.1992,25.0,97,94,10.54
443,Bac Lieu,VN,2021-02-02 21:39:19,9.285,105.7244,74.37,82,25,12.91
444,Cap Malheureux,MU,2021-02-02 21:39:19,-19.9842,57.6142,79.0,78,13,4.0
445,Vanimo,PG,2021-02-02 21:39:19,-2.6741,141.3028,77.61,87,100,9.91
446,Toora-Khem,RU,2021-02-02 21:39:19,52.4675,96.11,-7.96,87,63,1.34
447,Mayskiy,RU,2021-02-02 21:39:20,47.6931,40.1025,46.4,93,40,2.24
448,Kieta,PG,2021-02-02 21:39:20,-6.2167,155.6333,83.1,77,93,11.16
449,Balkhash,KZ,2021-02-02 21:39:20,46.844,74.9804,11.25,90,19,3.69
450,Harwich,GB,2021-02-02 21:35:16,51.9419,1.2844,48.99,84,95,5.99
451,Kantemirovka,RU,2021-02-02 21:39:21,49.7089,39.8592,39.79,97,98,5.88
452,Madaba,JO,2021-02-02 21:39:21,31.5833,35.6667,61.0,47,1,6.91
453,Rozmital Pod Tremsinem,CZ,2021-02-02 21:39:21,49.602,13.8643,44.01,99,100,1.99
454,Nouadhibou,MR,2021-02-02 21:39:22,20.931,-17.0347,68.0,68,0,11.5
455,Ayagoz,KZ,2021-02-02 21:39:22,47.9714,80.4392,18.1,97,95,10.42
456,Kabanjahe,ID,2021-02-02 21:39:22,3.1001,98.4908,75.2,100,40,5.75
457,Humaita,BR,2021-02-02 21:39:22,-7.5061,-63.0208,80.55,91,97,2.46
458,Vanavara,RU,2021-02-02 21:39:23,60.34,102.2797,-16.82,88,100,4.34
459,Kukurecani,MK,2021-02-02 21:39:23,41.0956,21.3256,48.99,20,48,1.99
460,Jibuti,DJ,2021-02-02 21:39:24,11.5,42.5,71.6,73,1,11.05
461,Sao Felix Do Xingu,BR,2021-02-02 21:39:24,-6.6447,-51.995,76.37,91,91,2.73
462,Iqaluit,CA,2021-02-02 21:39:24,63.7506,-68.5145,-18.4,69,90,1.16
463,Alugan,PH,2021-02-02 21:39:25,12.2188,125.4808,79.74,84,95,15.12
464,Rondonopolis,BR,2021-02-02 21:37:50,-16.4708,-54.6356,85.26,60,100,5.32
465,Qasigiannguit,GL,2021-02-02 21:39:25,68.8193,-51.1922,-2.2,65,0,17.27
466,Novoorsk,RU,2021-02-02 21:39:25,51.381,58.9813,35.6,87,0,20.13
467,Portmore,JM,2021-02-02 21:39:26,17.9702,-76.8672,75.2,88,75,17.27
468,Salinopolis,BR,2021-02-02 21:39:26,-0.6136,-47.3561,79.95,82,97,11.48
469,Manado,ID,2021-02-02 21:36:01,1.487,124.8455,73.4,94,20,2.3
470,Sumbe,AO,2021-02-02 21:39:26,-11.2061,13.8437,76.51,79,92,6.13
471,Gonc,HU,2021-02-02 21:39:28,48.4667,21.2833,32.0,100,90,10.36
472,Hofn,IS,2021-02-02 21:39:28,64.2539,-15.2082,31.3,96,100,15.03
473,Birao,CF,2021-02-02 21:39:29,10.2849,22.7882,77.9,21,0,4.23
474,Sikeston,US,2021-02-02 21:39:29,36.8767,-89.5879,42.8,61,1,6.91
475,Thaton,MM,2021-02-02 21:39:29,16.9206,97.3714,66.78,46,0,2.51
476,Horsham,GB,2021-02-02 21:39:25,51.064,-0.3272,50.0,93,75,14.97
477,Ixtapa,MX,2021-02-02 21:39:29,20.7,-105.2,77.0,73,75,9.22
478,Hulyaypole,UA,2021-02-02 21:39:30,47.6653,36.2578,44.22,84,94,1.74
479,Oyama,JP,2021-02-02 21:39:30,36.3,139.8,42.01,80,20,1.14
480,Leczna,PL,2021-02-02 21:39:30,51.3012,22.8814,35.6,87,90,9.22
481,Nsanje,MW,2021-02-02 21:39:31,-16.92,35.262,76.21,93,86,3.15
482,Kamphaeng Phet,TH,2021-02-02 21:39:31,16.25,99.5,76.95,51,48,3.33
483,Swan River,CA,2021-02-02 21:39:31,52.1058,-101.2676,23.0,74,100,3.44
484,Cururupu,BR,2021-02-02 21:39:31,-1.8283,-44.8683,77.7,83,38,3.85
485,San Angelo,US,2021-02-02 21:39:32,31.4638,-100.437,72.0,20,1,17.27
486,Haines Junction,CA,2021-02-02 21:39:32,60.7522,-137.5108,-9.4,59,84,0.81
487,Wilson,US,2021-02-02 21:39:33,36.1501,-86.2833,37.99,56,75,16.11
488,Vermilion,US,2021-02-02 21:39:33,40.1667,-87.7506,30.2,74,75,12.66
489,Caravelas,BR,2021-02-02 21:34:42,-17.7125,-39.2481,77.86,80,99,7.34
490,Ust-Koksa,RU,2021-02-02 21:39:33,50.2696,85.6108,14.2,89,16,1.03
491,Altoona,US,2021-02-02 21:39:35,40.5187,-78.3947,27.0,88,100,1.01
492,Nauta,PE,2021-02-02 21:39:35,-4.5061,-73.5757,86.31,72,43,0.67
493,Guhagar,IN,2021-02-02 21:39:36,17.4842,73.1929,72.39,48,0,5.79
494,Bilibino,RU,2021-02-02 21:39:36,68.0546,166.4372,-2.72,85,18,5.26
495,Namibe,AO,2021-02-02 21:39:37,-15.1961,12.1522,73.45,74,81,5.59
496,Derzhavinsk,KZ,2021-02-02 21:39:37,51.1,66.3167,23.68,98,100,20.92
497,Montepuez,MZ,2021-02-02 21:39:37,-13.1256,38.9997,69.76,92,37,2.68
498,Lasa,IT,2021-02-02 21:39:38,46.6166,10.7002,34.0,93,0,2.3
499,Tateyama,JP,2021-02-02 21:39:38,34.9833,139.8667,37.4,65,20,11.5
500,Mana,GF,2021-02-02 21:39:38,5.6592,-53.7767,77.63,86,85,14.54
501,Talakan,RU,2021-02-02 21:39:38,50.3167,130.3667,-30.78,83,94,1.86
502,Jambi,ID,2021-02-02 21:39:39,-1.6,103.6167,73.2,96,100,3.56
503,Simao,CN,2021-02-02 21:39:39,22.7886,100.9748,49.05,88,36,1.43
504,Pundaguitan,PH,2021-02-02 21:39:39,6.3711,126.1689,80.28,77,100,8.21
505,Aquiraz,BR,2021-02-02 21:39:39,-3.9014,-38.3911,82.4,69,20,11.5
506,Andenes,NO,2021-02-02 21:39:40,69.3143,16.1194,26.6,63,0,11.5
507,Mopipi,BW,2021-02-02 21:39:40,-21.1833,24.8833,71.44,79,100,19.3
508,Ailigandi,PA,2021-02-02 21:39:40,9.2333,-78.0167,79.45,78,56,14.34
509,Pierre,US,2021-02-02 21:39:41,44.3683,-100.351,30.2,80,90,8.05
510,Longyan,CN,2021-02-02 21:39:41,25.1072,117.0225,51.1,86,49,1.74
511,Sioux Lookout,CA,2021-02-02 21:39:01,50.1001,-91.917,24.8,80,90,6.91
512,Katsuura,JP,2021-02-02 21:39:41,35.1333,140.3,37.4,65,20,11.5
513,Mpika,ZM,2021-02-02 21:39:42,-11.8343,31.4529,61.86,96,38,1.52
514,Berdigestyakh,RU,2021-02-02 21:39:42,62.0989,126.6992,-39.15,79,100,7.81
515,Altamont,US,2021-02-02 21:39:42,42.2068,-121.7372,39.2,60,90,13.8
516,Pangody,RU,2021-02-02 21:39:42,65.85,74.4859,8.8,96,86,8.19
517,Biskamzha,RU,2021-02-02 21:39:43,53.4497,89.5272,13.8,93,100,5.08
518,Osakarovka,KZ,2021-02-02 21:39:43,50.565,72.5692,20.01,95,100,14.63
519,Cayenne,GF,2021-02-02 21:37:04,4.9333,-52.3333,78.8,94,40,6.91
520,Kenai,US,2021-02-02 21:35:16,60.5544,-151.2583,12.99,61,75,6.87
521,Vila,PT,2021-02-02 21:39:44,42.0304,-8.1588,53.01,96,100,25.99
522,San Juan,AR,2021-02-02 21:39:44,-31.5375,-68.5364,74.35,30,85,9.1
523,Necochea,AR,2021-02-02 21:36:16,-38.5473,-58.7368,66.56,67,47,11.1
524,Harrisburg,US,2021-02-02 21:39:44,40.2737,-76.8844,30.99,76,100,11.99
525,Biak,ID,2021-02-02 21:39:45,-0.9131,122.8766,76.35,82,100,3.74
526,Rajnagar,IN,2021-02-02 21:39:45,24.8833,79.9167,58.14,36,24,4.21
527,Tshane,BW,2021-02-02 21:39:45,-24.0196,21.8684,69.19,89,93,12.59
528,Havelock,US,2021-02-02 21:37:58,34.8791,-76.9013,44.6,53,90,12.66
529,Pascagoula,US,2021-02-02 21:39:46,30.3658,-88.5561,57.2,30,1,13.8
530,Iberia,US,2021-02-02 21:39:46,29.9502,-91.7507,57.99,38,1,8.05
531,Lahij,YE,2021-02-02 21:39:46,13.1667,44.5833,68.11,81,8,3.94
532,Manicore,BR,2021-02-02 21:39:47,-5.8092,-61.3003,82.4,83,20,6.91
533,Baijiantan,CN,2021-02-02 21:39:47,45.6333,85.1833,13.98,93,99,2.95
534,Santa Cruz,BO,2021-02-02 21:36:06,-17.8,-63.1667,84.2,74,75,14.97
535,Magadan,RU,2021-02-02 21:39:47,59.5667,150.8,-19.86,77,12,9.57
536,Gallup,US,2021-02-02 21:37:05,35.5281,-108.7426,57.2,51,90,13.8
537,Pipar,IN,2021-02-02 21:39:48,26.3856,73.5378,54.91,43,0,3.02
538,Gizo,SB,2021-02-02 21:39:48,-8.103,156.8419,82.53,78,100,11.45
539,Shaunavon,CA,2021-02-02 21:39:49,49.6501,-108.4181,35.6,64,48,9.22
540,Mahebourg,MU,2021-02-02 21:37:48,-20.4081,57.7,80.6,74,75,11.5
541,Robertsport,LR,2021-02-02 21:39:49,6.7533,-11.3686,80.17,86,0,8.97
542,Ciudad Bolivar,VE,2021-02-02 21:39:50,8.1222,-63.5497,88.47,41,56,8.59
543,Minudasht,IR,2021-02-02 21:39:50,37.2289,55.3747,42.8,61,0,5.37
544,Keene,US,2021-02-02 21:35:15,42.9337,-72.2781,35.6,75,90,12.66
545,Anori,BR,2021-02-02 21:39:51,-3.7728,-61.6442,78.6,95,97,1.32
546,Zhuhai,CN,2021-02-02 21:39:51,22.2769,113.5678,66.0,82,40,16.11
547,Kahului,US,2021-02-02 21:39:51,20.8947,-156.47,77.0,65,40,6.91
548,Borovoy,RU,2021-02-02 21:39:52,55.4333,86.0833,14.0,79,0,8.95
549,Sabang,ID,2021-02-02 21:39:52,5.8933,95.3214,81.39,78,10,15.12
550,Maridi,SS,2021-02-02 21:39:53,4.9158,29.4742,78.8,28,13,4.47
551,Hokitika,NZ,2021-02-02 21:39:54,-42.7167,170.9667,62.49,74,2,4.68
552,Krasnovishersk,RU,2021-02-02 21:39:54,60.4078,57.082,13.23,96,100,6.6
553,Albufeira,PT,2021-02-02 21:37:01,37.0882,-8.2503,59.0,100,75,3.44
554,Tibu,CO,2021-02-02 21:39:55,8.639,-72.7358,90.9,46,5,4.29
555,Ranfurly,NZ,2021-02-02 21:39:55,-45.1333,170.1,69.01,59,65,3.22
556,Marfino,RU,2021-02-02 21:39:55,55.7028,37.3822,14.0,85,100,6.71
557,Talara,PE,2021-02-02 21:39:56,-4.5772,-81.2719,80.6,65,0,11.5
558,Lodhikheda,IN,2021-02-02 21:39:56,21.5833,78.8333,57.2,58,0,2.95
559,Hobyo,SO,2021-02-02 21:39:56,5.3505,48.5268,74.75,73,73,16.44
560,Cartagena,CO,2021-02-02 21:39:47,10.3997,-75.5144,84.2,74,40,18.41
561,Burns Lake,CA,2021-02-02 21:39:56,54.2331,-125.7533,19.4,68,100,4.61
